Date,Time,Booking ID,Customer ID,Booking Status,Vehicle Type,Pickup Location,Drop Location,Vehicle Turn Around Time,Customer Turn Around Time,Cancelled Ride by Customer,Cancelled Ride by Driver,Reason of Cancellation By Customer,Reason of Cancellation By Driver,Incomplete Rides,Reason for Incomplete Ride,Booking Amount,Payment Method,Ride Distance,Driver rating,Customer rating,Driver ID,Wait Time,Surge Multiplier
2024-11-26,17:02:41,BID8F9DY8TI,CIDET41I8BB,Cancelled,Mini,Robertsmouth,Jonesberg,21.16,9.71,No,Yes,None,Stuck in traffic,Complete,None,609.25,Wallet,5.78,4.5,4.7,DIDE3QT258I,4.09,1.2
2024-09-16,18:45:28,BIDHN0S0H7O,CIDMPOIU2IS,Cancelled,Mini,West Emily,Katieland,21.15,13.05,No,Yes,None,Stuck in traffic,Complete,None,249.25,Credit Card,42.71,3.1,4.2,DID0BVNH3E4,1.19,1.2
2025-05-01,18:28:21,BIDJKB30PUG,CIDM8255S9V,Completed,Mini,Aguirrefort,Seanburgh,11.59,3.18,No,No,None,None,Complete,None,141.87,Credit Card,12.43,4.9,4.8,DIDHTO7T5HJ,6.04,1.5
2024-09-20,13:23:16,BIDDHPM8X8Y,CID4MFR4Z1E,Completed,Auto,Simpsontown,Rhodesbury,7.18,3.61,No,No,None,None,Complete,None,115.58,Cash,32.33,4.2,4.1,DIDDZLXZOOY,3.25,1.0
2024-08-27,04:52:40,BIDSOCFB85M,CID6QLYQ281,Cancelled,Sedan,West Emily,New Leslieville,10.39,12.5,No,Yes,None,Stuck in traffic,Complete,None,351.62,Credit Card,24.25,4.6,4.7,DIDER2PN0SB,7.74,1.5
2025-05-19,17:48:03,BID2XJW8B1T,CID7AWFK8M2,Completed,Sedan,New Kevinberg,Samuelbury,14.27,11.29,No,No,None,None,Complete,None,441.57,Wallet,41.13,3.8,3.3,DID0LH40W0A,11.65,1.5
2024-09-07,09:24:03,BIDDSJL3FUY,CID71T0PXKX,Completed,Sedan,Johnfort,Kennethburgh,17.64,12.67,No,No,None,None,Complete,None,367.89,Net Banking,18.0,4.9,3.0,DID1PDWYIMG,0.98,1.5
2024-08-24,19:14:04,BIDUXEWD5B9,CID73Z2TEYG,Completed,Bike,North Alejandrostad,Jonathanland,7.34,4.69,No,No,None,None,Complete,None,453.64,UPI,17.61,4.0,3.8,DIDV6R8Z9Q3,4.6,1.2
2024-08-20,15:45:03,BIDJSI3OFNK,CID0LJTFXJX,Completed,Sedan,Martinezmouth,West Douglas,7.28,7.66,No,No,None,None,Complete,None,293.89,UPI,26.76,3.9,4.3,DID8TQK9R00,1.24,1.2
2024-10-02,02:49:03,BIDBHTOLFBH,CID96OVFFC4,Completed,Sedan,Cherylhaven,Mcmahonbury,12.2,7.53,No,No,None,None,Complete,None,304.75,Credit Card,27.15,3.3,3.7,DIDQISD17PA,17.08,1.2
2024-12-10,01:19:31,BIDLWVO53BF,CIDD8YXWLXR,Completed,Auto,Kevinhaven,Christineton,21.17,4.1,No,No,None,None,Complete,None,557.86,Credit Card,39.91,3.9,3.7,DIDYQNJFG8E,8.17,1.0
2025-06-08,01:34:18,BIDEL3TPZ30,CID37BP0SYG,Completed,Mini,South Emmaview,Port Carltown,14.24,11.36,No,No,None,None,Complete,None,395.59,Net Banking,3.05,4.8,3.4,DIDMK145882,2.71,1.2
2025-05-02,20:34:59,BID9ZN2W6JC,CIDL8EDR91P,Completed,SUV,Kimberlyfurt,Martinezmouth,7.62,8.91,No,No,None,None,Complete,None,250.65,Net Banking,45.43,4.6,4.5,DID1HADM6CH,8.09,2.0
2025-05-06,18:33:18,BIDHV7W46B9,CIDGN2JFLNG,Cancelled,Auto,Andreachester,North Alejandrostad,15.89,9.23,No,Yes,None,None,Complete,None,627.52,Credit Card,7.8,3.4,4.6,DIDY113SN1C,7.85,1.5
2024-08-03,20:55:20,BID9FG6S6FI,CIDOZRR2KBA,Cancelled,SUV,New Leslieville,East Christopher,19.97,1.43,No,Yes,None,None,Complete,None,293.45,Credit Card,15.99,4.1,4.6,DID9TIT5GUJ,17.1,1.0
2025-04-27,19:00:54,BID2FSX4407,CIDUL7VVI2U,Completed,Sedan,New Kristin,New Harold,14.92,5.69,No,No,None,None,Complete,None,454.02,Cash,11.64,4.7,4.9,DID61OV9HYD,16.02,1.5
2024-10-28,09:50:00,BID51ZK7OA0,CIDLYR3R8KH,Completed,Sedan,New Barbarafort,Kennethburgh,25.37,2.3,No,No,None,None,Complete,None,62.32,Net Banking,16.8,3.3,3.9,DIDURIP55XY,1.68,1.2
2025-01-10,04:09:58,BIDTT1QZRUJ,CIDTQ5S1JPD,Completed,Sedan,Aguirrefort,New Kristin,12.93,14.25,No,No,None,None,Complete,None,391.5,UPI,23.99,3.8,3.4,DIDA9M0WVRY,17.46,1.5
2024-07-28,03:51:13,BIDLEVIXMO5,CIDWO305ZXX,Completed,Mini,Kevinhaven,Kimberlyfurt,12.09,12.19,No,No,None,None,Complete,None,620.79,Net Banking,8.79,4.2,4.8,DIDCGVZ5RA7,7.18,1.5
2024-07-31,08:34:03,BID71B8HD36,CIDYPOF7VLU,Completed,SUV,West Emily,Christineton,5.48,5.75,No,No,None,None,Complete,None,545.9,Cash,27.34,3.1,3.5,DIDHL4AL62K,12.84,1.2
2024-08-21,14:58:02,BIDH6NWAK2Y,CIDLQ7I36KT,Completed,SUV,Martinezmouth,Samuelbury,14.99,10.23,No,No,None,None,Complete,None,734.72,Wallet,44.73,3.4,4.5,DIDMQ10MWZX,8.79,2.0
2025-02-02,19:43:45,BIDNG5JDJ3Q,CIDSN0N9RB2,Completed,SUV,North Alejandrostad,Samuelbury,10.92,1.45,No,No,None,None,Complete,None,754.29,Net Banking,42.2,4.7,4.7,DIDJ6R0JP7K,8.16,1.0
2025-02-02,23:05:57,BIDZTQRIIGK,CID67SO3G0F,Completed,Sedan,Kennethburgh,Jonesberg,18.54,2.55,No,No,None,None,Complete,None,651.25,Wallet,16.0,4.2,4.3,DIDYAPHE35V,16.02,1.0
2024-12-21,04:48:56,BIDQXDW32EW,CIDW13F2ZK1,Completed,SUV,Kennethburgh,South Emmaview,19.35,8.16,No,No,None,None,Complete,None,183.71,Wallet,14.36,4.5,4.2,DIDZ5HSBXLK,8.66,1.0
2025-05-22,04:04:25,BID3AL3OE21,CIDWCDZ1UIJ,Completed,Auto,South Anthonymouth,Samuelbury,29.65,7.38,No,No,None,None,Complete,None,796.86,Credit Card,28.99,3.8,3.1,DIDQ22ZE2TJ,7.6,2.0
2025-03-26,00:02:26,BIDJY58SM9U,CIDLCE6TD8V,Completed,SUV,New Harold,Davistown,13.18,3.0,No,No,None,None,Complete,None,59.23,Credit Card,29.24,5.0,5.0,DID9LUK6C59,16.26,1.0
2024-12-26,11:32:32,BID0H63OVY5,CIDD1CMI4O6,Completed,Bike,South Anthonymouth,Robertsmouth,13.97,10.59,No,No,None,None,Complete,None,579.97,Credit Card,4.19,3.1,3.2,DIDASL2C5M3,0.44,1.5
2024-11-27,07:32:02,BIDVJCK5QND,CID0AYA7SET,Incomplete,Auto,West Emily,Kennethburgh,17.76,9.1,No,No,None,None,Incomplete,Rider did not show,515.3,Wallet,5.3,4.6,3.8,DIDY7RQWIMU,3.66,1.2
2024-10-04,00:23:18,BIDBXO6P84K,CID63N9EEUE,Completed,Auto,Mcmahonbury,Andreachester,26.95,1.89,No,No,None,None,Complete,None,707.7,Wallet,35.34,3.6,4.0,DID5JLY0DAO,13.45,1.5
2024-11-19,09:18:24,BID9RFOVQA7,CIDBC53O3Z9,Completed,Mini,Rhodesbury,Christineton,6.3,8.57,No,No,None,None,Complete,None,710.53,Credit Card,44.11,4.0,3.9,DID90Q6SZ4B,9.48,1.5
2025-06-01,07:45:45,BIDUVW97AKN,CIDVI16M309,Completed,SUV,West Emily,New Kevinberg,20.98,13.36,No,No,None,None,Complete,None,579.76,Credit Card,25.02,4.8,4.1,DID60250JUJ,19.78,1.0
2024-11-12,22:18:50,BID1TBZTSTG,CIDK9B4F1U4,Cancelled,Auto,New Kevinberg,Christineton,11.89,4.53,No,Yes,None,Vehicle breakdown,Complete,None,416.98,UPI,41.51,4.3,4.4,DID5IQX767E,5.21,1.0
2024-12-21,09:10:58,BIDGE21X5MH,CID0NTF1PIY,Completed,Auto,Seanburgh,East Austinberg,19.16,13.01,No,No,None,None,Complete,None,553.48,Net Banking,32.5,4.6,4.8,DIDAUGS0JMJ,17.95,1.2
2025-01-05,11:20:38,BIDQE2HR31V,CIDKIUSU0GR,Completed,SUV,New Kristin,Moorefurt,18.38,10.57,No,No,None,None,Complete,None,104.13,Cash,8.58,4.0,4.1,DID71Y5TFHP,4.16,2.0
2024-10-31,07:21:24,BID5COEZNTG,CIDOE9JLG5V,Completed,SUV,West Douglas,Katieland,12.51,4.4,No,No,None,None,Complete,None,589.39,Cash,48.35,4.3,4.1,DIDCXF0O0DB,10.2,1.2
2024-09-01,21:00:15,BIDTYT8MN34,CID0DGQ88Q7,Completed,SUV,Kevinhaven,Christineton,17.78,12.56,No,No,None,None,Complete,None,757.64,UPI,23.05,4.6,4.4,DID0UXDEVVL,17.36,1.2
2024-10-10,02:00:21,BIDYDS14JDF,CIDMWYH5QFY,Completed,Sedan,Clineburgh,Gibsonport,15.14,5.88,No,No,None,None,Complete,None,148.29,Cash,38.87,3.7,3.3,DID16HYOZY5,18.51,1.0
2024-09-13,09:28:21,BIDFOR6P718,CID51QPRMYU,Completed,Bike,Port Mackenzie,New Robert,24.92,8.75,No,No,None,None,Complete,None,167.83,Cash,39.99,4.7,4.4,DIDXAI311ZH,4.48,1.0
2025-04-09,10:55:25,BIDBGICSSFD,CIDRJSXYPH3,Completed,Sedan,Lake Matthewville,Andreachester,12.48,9.18,No,No,None,None,Complete,None,474.28,Credit Card,26.25,3.2,3.4,DIDX19VAII0,1.85,1.0
2025-04-16,15:57:05,BIDE4U7TKUH,CIDIFDEYCKL,Completed,Bike,Kimberlyfurt,Lake Lisatown,8.0,5.73,No,No,None,None,Complete,None,573.38,UPI,5.75,4.2,3.2,DIDIV75NG2L,10.37,1.0
2025-02-23,10:45:27,BID2XD221GF,CIDCL7MR9EO,Completed,SUV,Lake Lisatown,Thomasfort,28.82,9.11,No,No,None,None,Complete,None,392.92,Net Banking,34.35,4.5,3.5,DIDSNNL373P,1.03,1.5
2025-06-01,06:11:01,BIDW0VVMIWN,CID8UBSKAQQ,Completed,Sedan,Rhodesbury,Katieland,17.41,2.74,No,No,None,None,Complete,None,512.34,Cash,29.21,4.0,4.5,DIDXVI81KWB,8.65,1.5
2024-12-21,15:24:16,BIDALWERYQ1,CID6CEKDBN8,Completed,Mini,East Austinberg,Jonesberg,21.8,14.89,No,No,None,None,Complete,None,463.64,UPI,7.51,3.0,4.4,DIDKM0IZLQ0,1.45,1.2
2024-10-09,18:14:42,BID41LO57P8,CID59RHXJQS,Completed,Sedan,Jonesberg,Cherylhaven,19.16,9.32,No,No,None,None,Complete,None,372.5,Wallet,32.84,3.2,4.5,DID3D3Q95YT,6.47,1.2
2025-01-19,05:11:51,BID4143PYIS,CIDXZTSE84W,Completed,Mini,West Douglas,New Kevinberg,9.86,11.18,No,No,None,None,Complete,None,630.76,Credit Card,3.02,4.6,4.4,DID2PS3CSNR,4.47,1.0
2024-11-16,05:43:58,BIDFT6IW8FQ,CIDDIS88YCP,Completed,Bike,Samuelbury,Coreyburgh,16.58,4.9,No,No,None,None,Complete,None,719.11,Net Banking,39.87,5.0,3.4,DIDWN7IXCAF,16.63,1.0
2025-06-08,09:30:06,BID9ZEQ77K7,CID7R8VKJFT,Completed,Bike,Kimberlyfurt,Mcmahonbury,12.16,13.25,No,No,None,None,Complete,None,690.68,Net Banking,49.44,3.7,4.1,DID4N8P93JZ,5.31,1.0
2025-05-31,00:26:09,BID508QSLT1,CIDOLSU2JPT,Completed,Bike,Rhodesbury,Andreachester,22.19,1.38,No,No,None,None,Complete,None,717.5,Credit Card,20.74,4.7,4.5,DIDQV3HJSAV,9.28,1.2
2025-02-18,20:29:37,BID7UTDVD9H,CIDFCHZETHV,Incomplete,SUV,Christinafurt,Stephenmouth,13.09,2.54,No,No,None,None,Incomplete,None,755.19,Wallet,38.3,3.8,4.0,DIDQ6TMXR0N,7.5,1.2
2025-02-12,11:11:39,BID1G31Y3A0,CID2S6JJ02D,Cancelled,Bike,Davisland,Seanburgh,17.87,9.64,No,Yes,None,Other,Complete,None,684.31,Cash,5.13,3.6,4.6,DIDNOYWEYR0,0.16,1.0
2024-06-27,11:33:29,BIDOD1OE99Y,CIDI8QV97PL,Completed,Mini,Davisland,New Kevinberg,27.77,6.62,No,No,None,None,Complete,None,137.51,Cash,10.71,3.9,3.7,DIDMN53I33F,11.68,1.5
2024-07-26,15:15:53,BIDCJ0W61HX,CIDWRT4BQWJ,Completed,Bike,Stephenmouth,Andreachester,25.2,14.93,No,No,None,None,Complete,None,509.97,Wallet,13.3,3.9,4.1,DIDC0YANTAS,4.77,1.2
2024-10-30,11:33:42,BID1L4I8MGQ,CIDFP27ORA1,Completed,Mini,Davistown,Martinezmouth,16.87,12.85,No,No,None,None,Complete,None,76.2,Net Banking,39.77,4.0,4.5,DID342OSDI8,19.58,2.0
2025-02-11,13:38:11,BIDTSZVJ35E,CIDNSV7OWPL,Completed,Bike,New Leslieville,West Emily,29.93,13.54,No,No,None,None,Complete,None,334.58,UPI,24.61,3.3,4.6,DIDK7HOC2NG,17.16,1.0
2024-08-17,11:32:27,BID1LZJFUU7,CIDOWV26GJP,Completed,Auto,New Kristin,Aguirrefort,9.53,6.06,No,No,None,None,Complete,None,141.11,UPI,9.57,3.6,3.5,DID885N7G2V,4.15,2.0
2024-08-10,16:45:12,BIDNO7XEOIQ,CID87TVIY4A,Completed,Sedan,Rhodesbury,Harrisshire,21.02,14.24,No,No,None,None,Complete,None,87.53,Wallet,35.98,4.8,3.8,DID867230FZ,19.63,1.0
2024-07-27,10:00:48,BIDX9169B12,CID2F6Z6IZT,Cancelled,Auto,East Christopher,Kimberlyfurt,29.4,3.88,No,Yes,None,Stuck in traffic,Complete,None,98.73,Net Banking,29.17,4.3,3.0,DIDMOC66TOB,19.63,1.2
2024-10-02,04:01:35,BIDPMK4UOBU,CIDZKBMQMOQ,Incomplete,SUV,Stephenmouth,New Kevinberg,18.12,5.12,No,No,None,None,Incomplete,Rider did not show,371.35,Credit Card,16.52,4.2,3.7,DID5T965ZKO,19.46,1.0
2024-12-17,00:46:34,BID8KIAKMJM,CIDEYJPG30Z,Completed,Bike,Christinafurt,Port Carltown,20.15,1.44,No,No,None,None,Complete,None,687.57,Wallet,1.21,3.3,3.5,DIDUGHJKOGD,12.16,1.0
2024-08-31,16:43:46,BID97ZY6SAV,CIDN6CTFJTV,Cancelled,Bike,Clineburgh,Lake Matthewville,21.42,10.12,Yes,No,Change of plans,None,Complete,None,239.62,Cash,30.83,4.3,4.9,DID7YJFGE0X,4.09,1.0
2025-06-09,14:48:30,BID8XE0RJ2E,CIDG5UQ2ATZ,Completed,Auto,Christineton,Harrisshire,7.3,8.1,No,No,None,None,Complete,None,285.03,Credit Card,8.33,4.6,3.3,DIDPQV9YGCZ,14.24,1.2
2024-12-30,20:31:51,BIDMDW2PRL5,CIDRL47TTCH,Completed,Mini,West Douglas,New Robert,14.83,5.18,No,No,None,None,Complete,None,497.55,Credit Card,15.49,3.4,4.6,DID9B6TFJTU,10.94,1.2
2025-01-17,06:41:16,BIDQ88VO3O4,CIDUQW6DFR7,Completed,Auto,Mcmahonbury,Kimberlyfurt,29.3,5.44,No,No,None,None,Complete,None,782.65,Cash,13.12,3.5,4.4,DIDVA0WPWMS,4.67,1.0
2024-12-02,22:11:36,BIDCZ0R2J5T,CIDPRUHQSZQ,Completed,Sedan,New Kevinberg,Martinezmouth,8.65,3.16,No,No,None,None,Complete,None,192.74,Cash,22.11,4.3,3.6,DIDSLIGKLHT,8.98,1.0
2025-03-24,19:06:49,BID8OE1A76Y,CID8KR3FO7H,Completed,Bike,Davistown,Martinezmouth,17.42,13.75,No,No,None,None,Complete,None,370.37,Net Banking,5.51,3.1,4.2,DIDYZWJW54J,5.11,1.2
2024-10-31,19:49:51,BID8ZJB167S,CID4RPBYZQ0,Completed,SUV,Cherylhaven,Samuelbury,27.4,13.68,No,No,None,None,Complete,None,173.68,Cash,16.52,3.8,4.2,DIDEV341XMH,10.42,1.2
2025-01-09,11:05:05,BIDMVFG7HZW,CIDBEDUB2LM,Completed,Bike,Kevinhaven,Port Carltown,16.22,12.49,No,No,None,None,Complete,None,101.53,Net Banking,30.25,4.8,4.9,DIDA6WCE65N,9.4,2.0
2025-03-24,13:50:41,BIDGSPZRDHN,CIDCOBH90SZ,Completed,Auto,Robertsmouth,West Douglas,18.97,2.01,No,No,None,None,Complete,None,727.01,Net Banking,43.83,3.3,3.4,DID9IIW6VIF,5.47,1.0
2024-10-07,14:59:07,BIDZ8P501E9,CIDH4TIFRUH,Completed,Bike,East Ashley,Simpsontown,19.41,14.77,No,No,None,None,Complete,None,140.58,Wallet,31.43,4.8,3.6,DIDKL9LZ81S,0.54,1.0
2025-03-01,11:24:04,BIDSLVDBUC1,CIDMXUP3D84,Completed,Auto,East Ashley,Coreyburgh,25.76,8.4,No,No,None,None,Complete,None,408.88,Credit Card,1.63,4.9,4.9,DIDNXD8FCW3,0.84,2.0
2025-05-08,14:53:19,BIDYI5PLU6R,CID0PN1SEH6,Completed,Bike,East Ashley,Andreachester,5.97,3.04,No,No,None,None,Complete,None,652.51,Net Banking,46.25,4.6,3.9,DID9ZSO7XO5,3.97,1.2
2025-01-30,12:23:34,BIDOK3CRP80,CIDG1UKJ434,Completed,Bike,East Austinberg,Kennethburgh,18.96,10.89,No,No,None,None,Complete,None,174.38,Wallet,13.28,4.0,4.8,DIDI8E92K8M,13.33,1.2
2024-12-08,01:10:23,BIDVP9BZH7D,CID9PRBUMEN,Completed,Bike,Christinafurt,West Douglas,20.81,3.93,No,No,None,None,Complete,None,194.06,Wallet,26.4,3.3,3.4,DIDCQSMRBLW,8.62,1.0
2024-12-02,00:18:48,BID6IFCMBI2,CIDV2H7FYDJ,Completed,Sedan,Harrisshire,Andreachester,15.38,14.3,No,No,None,None,Complete,None,378.49,Credit Card,3.97,4.8,4.6,DID1910IY1L,11.25,1.0
2024-09-13,03:34:24,BIDW5ODQ1TX,CIDHFGHNAPI,Cancelled,Mini,Christineton,Mcmahonbury,7.45,4.68,No,Yes,None,Personal emergency,Complete,None,630.95,Cash,32.36,4.2,3.1,DID0UOBCALK,14.39,1.0
2025-06-07,14:35:20,BIDJ7IO2B4A,CID5X6ZCT89,Completed,Mini,Lake Matthewville,Mcmahonbury,22.71,12.85,No,No,None,None,Complete,None,153.81,Wallet,32.3,4.1,3.4,DIDS6N1KG8A,19.56,1.0
2024-07-23,09:39:29,BIDN9SV4DTM,CID77XJQDBV,Incomplete,Mini,North Brian,Port Carltown,15.54,5.33,No,No,None,None,Incomplete,Vehicle issue,536.25,Net Banking,42.32,3.9,5.0,DIDWYYVOTVX,18.84,1.0
2025-03-07,06:02:36,BIDKBVRF6T4,CIDP5HYHNVG,Completed,SUV,Moorefurt,New Leslieville,15.29,10.72,No,No,None,None,Complete,None,528.05,Credit Card,39.34,3.9,4.1,DIDN5Y9YLLS,14.59,1.0
2025-01-08,18:30:52,BIDWXZJR4ZM,CIDG0TNBPGN,Completed,Sedan,North Alejandrostad,Robertsmouth,9.52,7.45,No,No,None,None,Complete,None,297.81,Net Banking,10.44,3.5,4.9,DID3M7XG0Z7,5.82,1.0
2024-11-19,12:52:41,BID25GASW4T,CIDNNX8XRDB,Completed,SUV,New Kevinberg,Lake Lisatown,5.09,8.08,No,No,None,None,Complete,None,141.99,Credit Card,1.46,4.9,3.8,DIDL8SR95X0,11.4,1.5
2025-05-18,09:21:27,BIDSU2PZ742,CIDSHNPFN9U,Completed,Mini,Kevinhaven,South Emmaview,28.03,4.41,No,No,None,None,Complete,None,488.27,Credit Card,27.95,3.2,4.5,DID81TB6XVA,8.16,1.0
2024-07-13,04:42:07,BIDNIQKK9G7,CIDT6YHCSK0,Completed,Auto,Kimberlyfurt,West Emily,18.86,14.4,No,No,None,None,Complete,None,766.8,UPI,38.4,4.3,3.4,DIDXW9BQZSV,3.97,2.0
2025-01-20,00:14:18,BIDG9NPX9BK,CID0DN1XPLF,Completed,Auto,Andreachester,Johnfort,17.44,10.1,No,No,None,None,Complete,None,430.88,Cash,24.34,3.4,4.6,DIDZ2DRJ894,11.44,1.5
2024-07-15,03:42:10,BID652MZVY2,CIDBCCGK6PK,Completed,Sedan,Thomasfort,Samuelbury,16.26,8.92,No,No,None,None,Complete,None,237.66,Cash,30.0,4.2,4.1,DIDDO6J24JI,5.26,1.2
2024-12-06,04:59:39,BIDBW52CDLJ,CID9T1PP8XP,Incomplete,Sedan,Jonathanland,East Austinberg,24.23,4.03,No,No,None,None,Incomplete,None,249.06,Credit Card,14.98,3.5,4.0,DIDDBDDCGVC,3.53,1.5
2025-03-26,10:50:20,BIDO776GICL,CID971Q51MU,Incomplete,Sedan,Lake Lisatown,New Barbarafort,11.04,13.34,No,No,None,None,Incomplete,None,229.3,Net Banking,35.74,3.3,3.2,DIDY3AHNNZM,15.87,1.5
2025-01-20,14:59:55,BID2BKPVSLR,CIDS7F018MM,Completed,Sedan,Moorefurt,Simpsontown,14.14,13.16,No,No,None,None,Complete,None,681.12,Cash,30.61,3.6,4.2,DIDDNN4L912,4.71,1.5
2025-04-27,09:52:03,BIDQU37LJKC,CIDP90HQQGE,Completed,Mini,Davisland,Kevinhaven,17.89,3.81,No,No,None,None,Complete,None,175.76,Cash,40.82,3.5,4.4,DIDL9GN5U7O,4.41,2.0
2024-12-16,03:39:33,BIDQJCM55B3,CIDCGY3Q3W0,Completed,Bike,New Robert,Andreachester,27.77,7.06,No,No,None,None,Complete,None,433.57,Wallet,38.61,3.7,5.0,DID6IVXTJD0,1.04,2.0
2025-05-19,09:07:08,BIDPQYL3RS5,CIDUULYC4PV,Cancelled,Sedan,West Douglas,West Emily,10.24,3.96,No,Yes,None,Other,Complete,None,328.56,Credit Card,30.46,3.3,4.9,DIDMYWMQ1NF,17.15,1.0
2025-04-16,23:35:20,BIDG7BKUN23,CIDLANYVXZF,Completed,Bike,New Leslieville,Port Jeremyberg,26.93,7.42,No,No,None,None,Complete,None,457.71,Cash,22.97,3.7,4.2,DIDPYY4P8RC,11.51,1.5
2024-10-24,23:26:31,BIDNNXXUGMK,CID9LET729T,Completed,Sedan,Port Mackenzie,Stanleyton,17.08,1.8,No,No,None,None,Complete,None,261.9,Credit Card,41.99,3.7,4.2,DIDTNCTQF07,1.45,1.0
2025-05-05,23:04:10,BID0SFOUZZ2,CIDH7A03QUU,Completed,Bike,East Christopher,Mcmahonbury,27.2,12.28,No,No,None,None,Complete,None,666.66,Net Banking,6.07,3.9,4.5,DIDPSLN9YAS,1.07,1.0
2024-12-05,07:18:16,BIDP2N1HUJM,CIDSZKSJU80,Cancelled,Sedan,Lake Lisatown,East Christopher,22.69,2.84,No,Yes,None,None,Complete,None,288.97,Wallet,44.86,4.8,4.9,DIDF9O9WHGW,10.59,1.0
2024-10-25,13:20:45,BIDTACTJ2UX,CIDF4O2AYA8,Completed,Mini,North Brian,New Kristin,12.77,9.04,No,No,None,None,Complete,None,726.08,Credit Card,45.18,3.7,4.7,DIDMHDWTUPK,11.31,1.2
2024-07-23,07:24:52,BIDJ814S2V7,CIDYY5XS7JJ,Cancelled,SUV,Rhodesbury,West Douglas,21.0,11.41,No,Yes,None,None,Complete,None,417.94,UPI,40.84,3.7,3.4,DIDD5Q10RM5,3.17,1.5
2024-10-14,15:33:34,BIDCRGGZPQL,CID7563G03F,Completed,Mini,Port Mackenzie,Davisland,17.47,10.51,No,No,None,None,Complete,None,653.48,Wallet,38.54,3.1,4.2,DIDICNVOC59,11.57,1.0
2025-01-31,12:21:57,BID6BAV1FT3,CIDHMZZG2R0,Completed,Auto,North Brian,Stanleyton,13.91,9.43,No,No,None,None,Complete,None,565.02,Credit Card,32.1,3.9,4.6,DID8TM21EUK,11.17,1.0
2024-09-19,14:15:41,BIDONTSKIRK,CID0XI2KJ24,Completed,Auto,Kennethburgh,North Brian,24.06,11.78,No,No,None,None,Complete,None,117.61,UPI,27.46,3.7,5.0,DIDRDBZCH7V,14.52,1.2
2024-10-08,08:16:46,BIDP3MGPBMD,CID841C1K8Y,Completed,Mini,Jonesberg,Port Jeremyberg,25.63,8.17,No,No,None,None,Complete,None,426.37,Credit Card,45.52,3.4,4.8,DIDIFY3A4KU,2.98,1.2
2025-02-15,06:49:14,BID5UIW94ZE,CIDR0WZD5SW,Completed,Bike,Kennethburgh,Jonathanland,13.45,5.87,No,No,None,None,Complete,None,227.73,Credit Card,47.51,4.7,3.2,DIDFCPB9XED,16.65,2.0
2025-01-18,05:15:19,BID8C1Y22MS,CIDV00NB6QS,Cancelled,Bike,New Kristin,Coreyburgh,13.17,14.03,Yes,No,None,None,Complete,None,681.05,UPI,48.11,3.8,4.1,DIDH66NGSD3,19.37,2.0
2024-11-21,17:45:13,BIDV3V56X7D,CIDYA2EODHT,Completed,Auto,Davistown,Aguirrefort,22.48,11.25,No,No,None,None,Complete,None,320.06,Net Banking,42.46,4.6,3.3,DIDLGU13TW9,7.94,1.2
2024-11-28,10:20:13,BID45XOF561,CIDCBQXWKYG,Incomplete,Sedan,Harrisshire,Jonathanland,14.0,4.08,No,No,None,None,Incomplete,Vehicle issue,734.04,Cash,35.1,4.3,3.2,DIDDY5RLWZT,0.6,1.0
2025-03-01,06:48:21,BID0L5EARHV,CIDN243V1WL,Completed,Bike,Davistown,Stephenmouth,13.89,10.58,No,No,None,None,Complete,None,382.64,Net Banking,45.05,3.2,4.2,DIDQTI8OPKN,17.89,2.0
2025-02-19,11:21:25,BID9LOK2LUQ,CID8RWZE8YB,Incomplete,Auto,New Robert,Lake Matthewville,26.75,8.93,No,No,None,None,Incomplete,Traffic jam,219.45,Wallet,45.36,3.6,4.4,DID4JMB4X09,10.67,1.0
2025-04-20,12:00:32,BIDJH8KEZ78,CIDV50M8GDA,Completed,Bike,East Christopher,Lake Lisatown,25.15,10.48,No,No,None,None,Complete,None,55.41,Cash,31.93,4.7,4.2,DID45Y4AB7Z,7.29,1.5
2025-03-05,07:28:30,BIDC07VWW1G,CIDV7ET46YA,Completed,Auto,Davisland,North Brian,10.71,14.17,No,No,None,None,Complete,None,721.79,Net Banking,29.05,4.7,4.3,DIDEND8812J,2.28,1.0
2024-11-23,13:19:42,BIDIGOEUG0O,CIDNRGR2NRV,Completed,Sedan,Port Carltown,Samuelbury,19.33,4.23,No,No,None,None,Complete,None,50.92,Net Banking,20.17,3.6,4.1,DIDVMSOOYKZ,10.49,1.2
2024-11-19,01:53:36,BIDDGB1AX3F,CIDOA2ZQQH2,Completed,Auto,Port Carltown,South Emmaview,10.38,13.32,No,No,None,None,Complete,None,84.55,Wallet,31.0,4.1,4.9,DIDLZCS5VFV,7.18,2.0
2024-07-28,20:21:47,BID93EYW0TO,CIDXPX5NSW3,Completed,Sedan,Kevinhaven,West Douglas,22.79,11.2,No,No,None,None,Complete,None,322.94,Cash,29.97,4.7,4.9,DID5OXS879H,10.23,1.5
2024-06-15,22:53:40,BIDHD9XKCDJ,CIDXX5OJYTJ,Completed,Bike,Mcmahonbury,Johnfort,8.77,11.86,No,No,None,None,Complete,None,94.92,Cash,27.24,4.6,4.2,DIDOHOIM5C1,3.76,1.0
2024-07-08,11:40:03,BIDW02T2GBI,CIDSPLWCLFK,Completed,Sedan,Stanleyton,Davistown,26.65,9.21,No,No,None,None,Complete,None,212.89,Credit Card,17.89,3.6,4.2,DIDMDN619PS,5.98,2.0
